record_id,id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
52,913040.0,38.0,2/21/2024,251400251.0,72487033.62,7248.7,69.08,24058.0,227.6465517,227.3534483,229.5431034,2.198275862,5.948275862,4.465517241,50.0087069,0.688533621,2/21/2024 23:49,2/21/2024 23:49,2/21/2024 23:49,13050041.97,10577286.83,93804285.6,76879.0,-117.2155172,85.0,2/21/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
53,916640.0,38.0,2/22/2024,251400251.0,73008585.19,7300.86,52.16,24058.0,226.3981481,225.9907407,228.2314815,2.055555556,5.472222222,4.462962963,50.00953704,0.665561111,2/22/2024 23:49,2/22/2024 23:49,2/22/2024 23:49,13058377.16,10652171.5,94497482.68,76879.0,-116.6481481,85.0,2/22/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
54,920294.0,38.0,2/23/2024,251400251.0,73500294.02,7350.03,49.17,24058.0,226.7521368,226.4102564,228.4358974,2.239316239,4.333333333,4.487179487,50.00948718,0.574076068,2/23/2024 23:49,2/23/2024 23:49,2/23/2024 23:49,13067708.76,10717513.91,95154245.38,76879.0,-117.0598291,85.0,2/23/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
55,924194.0,38.0,2/24/2024,251400251.0,73898533.64,7389.85,39.82,24058.0,227.8130841,227.6542056,229.3831776,1.504672897,2.61682243,3.803738318,50.01429907,0.538396262,2/24/2024 23:39,2/24/2024 23:39,2/24/2024 23:39,13072568.74,10792197.53,95724337.69,76879.0,-116.7383178,85.0,2/24/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
56,928167.0,38.0,2/25/2024,251400251.0,74129640.17,7412.96,23.11,24058.0,227.974359,228.1794872,229.6495726,0.0,0.760683761,3.179487179,50.01598291,0.540594872,2/25/2024 23:49,2/25/2024 23:49,2/25/2024 23:49,13074505.49,10870358.34,96052472.91,76879.0,-116.5128205,85.0,2/25/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
57,932168.0,38.0,2/26/2024,251400251.0,74462474.77,7446.25,33.28,24058.0,226.963964,226.5675676,228.6936937,2.234234234,4.702702703,3.792792793,50.0145045,0.514398198,2/26/2024 23:49,2/26/2024 23:49,2/26/2024 23:49,13079514.72,10939611.61,96489327.05,76879.0,-116.954955,85.0,2/26/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
58,936275.0,38.0,2/27/2024,251400251.0,74886775.86,7488.68,42.43,24058.0,227.2988506,226.8505747,229.0689655,2.057471264,5.16091954,3.770114943,50.03632184,0.605929885,2/27/2024 23:39,2/27/2024 23:39,2/27/2024 23:39,13085982.47,11004802.01,97062872.49,76879.0,-117.9425287,85.0,2/27/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
59,941321.0,38.0,2/28/2024,251400251.0,75411835.83,7541.18,52.51,24058.0,227.1666667,226.6583333,228.8833333,2.375,5.5,3.841666667,50.01575,0.615719167,2/28/2024 23:39,2/28/2024 23:39,2/28/2024 23:39,13096397.25,11074657.38,97769912.27,76879.0,-116.3583333,85.0,2/28/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
60,949003.0,38.0,2/29/2024,251400251.0,75832314.1,7583.23,42.05,24058.0,227.5769231,227.1410256,229.1538462,2.5,4.307692308,5.935897436,50.02666667,0.634691026,2/29/2024 23:49,2/29/2024 23:49,2/29/2024 23:49,13107699.71,11133353.55,98340825.82,76879.0,-116.025641,85.0,2/29/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
61,956538.0,38.0,3/1/2024,251400251.0,76377952.08,7637.8,54.56,24058.0,226.8055556,226.4236111,228.5972222,1.826388889,5.520833333,3.520833333,50.015625,0.703431944,3/1/2024 23:49,3/1/2024 23:49,3/1/2024 23:49,13116785.12,11209304.63,99071866.49,76879.0,-116.4444444,85.0,3/1/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
62,962109.0,38.0,3/2/2024,251400251.0,76738190.28,7673.82,36.02,24058.0,228.2777778,227.6111111,229.6388889,0.0,3.986111111,0.291666667,50.00305556,0.676144444,3/2/2024 22:09,3/2/2024 22:09,3/2/2024 22:09,13124895.96,11270204.5,99554861.19,76879.0,-115.0,85.0,3/2/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
63,966921.0,38.0,3/3/2024,251400251.0,76853828.57,7685.38,11.56,24058.0,226.8333333,226.5714286,228.4642857,0.0,1.464285714,0.0,50.01488095,0.349970238,3/3/2024 23:49,3/3/2024 23:49,3/3/2024 23:49,13129500.12,11332859.13,99727063.17,76879.0,-113.797619,85.0,3/3/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
64,969750.0,38.0,3/4/2024,251400251.0,77062570.18,7706.26,20.87,24058.0,226.8947368,226.2894737,228.5964912,2.570175439,4.98245614,2.938596491,50.00166667,0.538835088,3/4/2024 23:49,3/4/2024 23:49,3/4/2024 23:49,13132460.54,11384171.61,100042280.1,76879.0,-116.5877193,85.0,3/4/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
65,973872.0,38.0,3/5/2024,251400251.0,77509033.33,7750.9,44.65,24058.0,226.5641026,225.965812,228.2649573,3.333333333,6.487179487,4.170940171,50.00820513,0.648776923,3/5/2024 23:49,3/5/2024 23:49,3/5/2024 23:49,13141097.36,11437843.03,100662725.3,76879.0,-118.1025641,85.0,3/5/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
66,977790.0,38.0,3/6/2024,251400251.0,78122559.43,7812.26,61.35,24058.0,226.509434,225.9339623,228.2924528,2.716981132,6.613207547,3.009433962,50.01254717,0.632210377,3/6/2024 23:49,3/6/2024 23:49,3/6/2024 23:49,13151375.13,11496340.16,101523041.6,76879.0,-118.6132075,85.0,3/6/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
67,981927.0,38.0,3/7/2024,251400251.0,78542029.03,7854.2,41.95,24058.0,226.8064516,226.3548387,228.3548387,2.532258065,4.741935484,4.306451613,50.00387097,0.568079032,3/7/2024 23:29,3/7/2024 23:29,3/7/2024 23:29,13163313.84,11540651.89,102083141.5,76879.0,-117.8870968,85.0,3/7/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
68,985619.0,38.0,3/8/2024,251400251.0,78975275.0,7897.53,43.32,24058.0,228.6388889,228.1388889,230.25,0.0,4.0,0.0,50.01444444,0.650844444,3/8/2024 23:49,3/8/2024 23:49,3/8/2024 23:49,13173345.06,11592810.53,102682195.0,76879.0,-117.4722222,85.0,3/8/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
69,989449.0,38.0,3/9/2024,251400251.0,79337965.85,7933.8,36.27,24058.0,228.4471545,228.0731707,229.8455285,0.0,0.983739837,0.0,50.01926829,0.315753659,3/9/2024 23:39,3/9/2024 23:39,3/9/2024 23:39,13179729.02,11660742.09,103210792.0,76879.0,-115.7479675,85.0,3/9/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
70,993596.0,38.0,3/10/2024,251400251.0,79393179.27,7939.32,5.52,24058.0,228.7560976,228.4878049,230.3658537,0.0,0.43902439,0.0,50.02646341,0.263467073,3/10/2024 23:49,3/10/2024 23:49,3/10/2024 23:49,13182072.33,11706385.98,103306608.4,76879.0,-115.3536585,85.0,3/10/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
71,997537.0,38.0,3/11/2024,251400251.0,79425008.86,7942.5,3.18,24058.0,228.6962025,228.4177215,230.5063291,0.0,0.455696203,0.0,50.01620253,0.263758228,3/11/2024 23:49,3/11/2024 23:49,3/11/2024 23:49,13183058.85,11766248.66,103391274.3,76879.0,-116.7341772,85.0,3/11/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
72,1001472.0,38.0,3/12/2024,251400251.0,79479481.15,7947.95,5.45,24058.0,227.8934426,227.5491803,229.4098361,0.0,0.803278689,0.0,50.01508197,0.31912459,3/12/2024 23:49,3/12/2024 23:49,3/12/2024 23:49,13184829.02,11829401.73,103501037.5,76879.0,-117.3934426,85.0,3/12/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
73,1005587.0,38.0,3/13/2024,251400251.0,79689788.68,7968.98,21.03,24058.0,226.8396226,226.2924528,228.4716981,2.528301887,5.669811321,3.0,50.01962264,0.555616038,3/13/2024 22:09,3/13/2024 22:09,3/13/2024 22:09,13188095.67,11884198.23,103818045.6,76879.0,-117.5660377,85.0,3/13/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
74,1010607.0,38.0,3/14/2024,251400251.0,80175325.88,8017.53,48.55,24058.0,226.4823529,225.8235294,228.0352941,3.105882353,6.670588235,3.905882353,50.01952941,0.709541176,3/14/2024 23:49,3/14/2024 23:49,3/14/2024 23:49,13196951.94,11946288.52,104500331.7,76879.0,-115.6823529,85.0,3/14/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
75,1013621.0,38.0,3/15/2024,251400251.0,80470893.33,8047.09,29.56,24058.0,226.3809524,225.9047619,228.0380952,2.342857143,4.142857143,2.619047619,50.01047619,0.504431429,3/15/2024 23:49,3/15/2024 23:49,3/15/2024 23:49,13204791.12,11990192.45,104908578.8,76879.0,-115.7714286,85.0,3/15/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
76,1019726.0,38.0,3/16/2024,251400251.0,80615421.24,8061.54,14.45,24058.0,228.6371681,228.4336283,230.1858407,0.0,0.699115044,0.008849558,50.00106195,0.281367257,3/16/2024 23:49,3/16/2024 23:49,3/16/2024 23:49,13207844.93,12048334.09,105139951.8,76879.0,-115.7522124,85.0,3/16/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
77,1027848.0,38.0,3/17/2024,251400251.0,80683165.18,8068.32,6.77,24058.0,227.4464286,227.2678571,228.875,0.0,0.589285714,0.0,50.00866071,0.255460714,3/17/2024 23:49,3/17/2024 23:49,3/17/2024 23:49,13210582.88,12104183.61,105257842.8,76879.0,-116.0,85.0,3/17/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
78,1035510.0,38.0,3/18/2024,251400251.0,80885853.45,8088.59,20.27,24058.0,227.6034483,227.1465517,229.0948276,1.801724138,4.74137931,2.836206897,50.00051724,0.61195431,3/18/2024 23:49,3/18/2024 23:49,3/18/2024 23:49,13214916.16,12160790.5,105564860.8,76879.0,-116.3706897,85.0,3/18/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
79,1043146.0,38.0,3/19/2024,251400251.0,81301092.15,8130.11,41.52,24058.0,227.3036649,226.8010471,228.9267016,2.429319372,5.277486911,3.146596859,50.0095288,0.597380105,3/19/2024 23:39,3/19/2024 23:39,3/19/2024 23:39,13226588.68,12208998.75,106122673.1,76879.0,-115.5968586,85.0,3/19/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
80,1049667.0,38.0,3/20/2024,251400251.0,81717445.19,8171.74,41.64,24058.0,226.7211538,226.25,228.5096154,2.269230769,4.721153846,2.538461538,50.01980769,0.502718269,3/20/2024 23:49,3/20/2024 23:49,3/20/2024 23:49,13233810.15,12270811.91,106719481.5,76879.0,-114.9423077,85.0,3/20/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
81,1053186.0,38.0,3/21/2024,251400251.0,82204075.42,8220.41,48.66,24058.0,227.3305085,227.0,229.0169492,2.144067797,4.822033898,3.423728814,50.02,0.527467797,3/21/2024 23:49,3/21/2024 23:49,3/21/2024 23:49,13242906.56,12329553.75,107398501.6,76879.0,-113.8728814,85.0,3/21/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
82,1057259.0,38.0,3/22/2024,251400251.0,82601695.56,8260.17,39.76,24058.0,226.0888889,225.5555556,227.6,3.933333333,6.488888889,4.444444444,50.00733333,0.582668889,3/22/2024 17:09,3/22/2024 17:09,3/22/2024 17:09,13251138.62,12385782.58,107963283.8,76879.0,-115.0222222,85.0,3/22/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
83,1060789.0,38.0,3/23/2024,251400251.0,82768537.01,8276.85,16.68,24058.0,228.007874,227.8582677,229.7401575,0.0,0.0,0.023622047,50.01622047,0.168327559,3/23/2024 23:39,3/23/2024 23:39,3/23/2024 23:39,13254260.0,12451159.83,108236680.1,76879.0,-115.1732283,85.0,3/23/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
84,1064427.0,38.0,3/24/2024,251400251.0,82773557.14,8277.36,0.5,24058.0,229.4285714,229.2857143,231.4285714,0.0,0.0,0.0,50.00857143,0.158542857,3/24/2024 1:09,3/24/2024 1:09,3/24/2024 1:09,13254260.0,12478950.57,108266355.3,76879.0,-115.1428571,85.0,3/24/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
85,1077647.0,38.0,3/26/2024,251400251.0,83478439.47,8347.84,70.49,24058.0,227.4210526,227.1184211,229.1447368,0.723684211,3.407894737,1.210526316,50.01907895,0.549594737,3/26/2024 23:39,3/26/2024 23:39,3/26/2024 23:39,13269157.26,12614770.16,109253177.3,76879.0,-116.8421053,85.0,3/26/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
86,1083475.0,38.0,3/27/2024,251400251.0,83982170.15,8398.22,50.37,24058.0,227.4477612,227.0149254,229.2985075,2.402985075,6.776119403,2.686567164,50.01731343,0.712956716,3/27/2024 23:49,3/27/2024 23:49,3/27/2024 23:49,13277443.61,12682388.25,109976212.4,76879.0,-115.880597,85.0,3/27/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
87,1089751.0,38.0,3/28/2024,251400251.0,84345500.88,8434.55,36.33,24058.0,227.2743363,226.9911504,229.1061947,1.911504425,5.256637168,2.283185841,50.0220354,0.561911504,3/28/2024 23:49,3/28/2024 23:49,3/28/2024 23:49,13285731.99,12730384.74,110474270.2,76879.0,-116.0442478,85.0,3/28/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
88,1096005.0,38.0,3/29/2024,251400251.0,84628959.52,8462.9,28.35,24058.0,229.3333333,228.9285714,230.8571429,0.0,3.333333333,0.0,50.00904762,0.555840476,3/29/2024 23:49,3/29/2024 23:49,3/29/2024 23:49,13293031.31,12793357.55,110870983.1,76879.0,-115.1666667,85.0,3/29/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
89,1102249.0,38.0,3/30/2024,251400251.0,84685983.33,8468.6,5.7,24058.0,229.8333333,229.8333333,231.8333333,0.0,0.0,0.0,49.985,0.243983333,3/30/2024 0:59,3/30/2024 0:59,3/30/2024 0:59,13295703.0,12809853.33,110943262.3,76879.0,-115.5,85.0,3/30/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
90,1110803.0,38.0,3/31/2024,251400251.0,84780102.99,8478.01,9.41,24058.0,227.8208955,227.5671642,229.4776119,0.0,2.029850746,0.0,50.01164179,0.436679104,3/31/2024 23:49,3/31/2024 23:49,3/31/2024 23:49,13298719.06,12903896.97,111121216.5,76879.0,-117.8208955,85.0,3/31/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
91,1114565.0,38.0,4/1/2024,251400251.0,85018293.48,8501.83,23.82,24058.0,225.6086957,224.9565217,227.3478261,4.0,7.739130435,4.304347826,50.0023913,0.612328261,4/1/2024 17:09,4/1/2024 17:09,4/1/2024 17:09,13303646.3,12947082.61,111455271.1,76879.0,-116.4347826,85.0,4/1/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
92,1121873.0,38.0,4/2/2024,251400251.0,85468242.42,8546.82,44.99,24058.0,226.469697,225.9545455,228.1060606,2.03030303,5.166666667,4.53030303,50.01,0.710729545,4/2/2024 17:19,4/2/2024 17:19,4/2/2024 17:19,13325477.33,12986042.45,112014747.7,76879.0,-115.9166667,85.0,4/2/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
93,1127749.0,38.0,4/3/2024,251400251.0,85767562.5,8576.76,29.93,24058.0,227.7,227.3,229.65,1.625,4.7,2.7,50.01925,0.60199,4/3/2024 9:19,4/3/2024 9:19,4/3/2024 9:19,13335349.65,13027913.65,112398935.5,76879.0,-117.525,85.0,4/3/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
94,1134889.0,38.0,4/4/2024,251400251.0,86319147.22,8631.91,55.16,24058.0,226.2083333,225.4722222,227.9166667,2.833333333,6.847222222,4.027777778,50.01458333,0.621397222,4/4/2024 17:09,4/4/2024 17:09,4/4/2024 17:09,13349882.86,13087162.01,113134079.5,76879.0,-116.875,85.0,4/4/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
95,1146543.0,38.0,4/5/2024,251400251.0,87053446.67,8705.34,73.43,24058.0,228.0,227.4,229.5666667,0.0,2.6,0.0,50.01366667,0.523073333,4/5/2024 23:39,4/5/2024 23:39,4/5/2024 23:39,13366501.5,13163850.3,114109224.4,76879.0,-114.8333333,85.0,4/5/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
96,1148485.0,38.0,4/6/2024,251400251.0,87138143.18,8713.81,8.47,24058.0,228.4431818,227.8295455,230.0,0.0,3.625,0.0,50.00556818,0.611521591,4/6/2024 17:19,4/6/2024 17:19,4/6/2024 17:19,13370204.43,13188865.4,114217115.6,76879.0,-116.8295455,85.0,4/6/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
97,1158595.0,38.0,4/7/2024,251400251.0,87373073.24,8737.31,23.49,24058.0,227.8591549,227.056338,229.4507042,0.0,6.549295775,0.0,50.00957746,0.894932394,4/7/2024 23:49,4/7/2024 23:49,4/7/2024 23:49,13379737.2,13256447.18,114516336.4,76879.0,-117.8169014,85.0,4/7/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
98,1163037.0,38.0,4/8/2024,251400251.0,87742011.76,8774.2,36.89,24058.0,229.2058824,228.4411765,230.8235294,0.0,6.176470588,0.0,50.00352941,0.890873529,4/8/2024 23:49,4/8/2024 23:49,4/8/2024 23:49,13396555.97,13300403.53,114930195.3,76879.0,-118.2941176,85.0,4/8/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
99,1170281.0,38.0,4/9/2024,251400251.0,87936727.78,8793.67,19.47,24058.0,226.8055556,226.3472222,228.2222222,0.0,0.666666667,0.0,50.00194444,0.237175,4/9/2024 23:49,4/9/2024 23:49,4/9/2024 23:49,13406579.19,13340366.93,115163952.4,76879.0,-117.7916667,85.0,4/9/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
100,1177625.0,38.0,4/10/2024,251400251.0,87955435.44,8795.54,1.87,24058.0,228.3164557,227.9493671,229.9620253,0.0,0.0,0.0,50.00544304,0.125986076,4/10/2024 17:09,4/10/2024 17:09,4/10/2024 17:09,13407256.0,13383935.2,115222557.5,76879.0,-117.278481,85.0,4/10/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
101,1185828.0,38.0,4/16/2024,251400251.0,88447967.44,8844.8,49.25,24058.0,226.0116279,225.2209302,227.5813953,3.11627907,9.058139535,5.441860465,50.00302326,0.806794186,4/16/2024 23:39,4/16/2024 23:39,4/16/2024 23:39,13420890.36,13746798.14,116116032.4,76879.0,-116.3837209,85.0,4/16/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
102,1188358.0,38.0,4/17/2024,251400251.0,89090565.22,8909.06,64.26,24058.0,227.6521739,227.1086957,229.326087,1.434782609,5.760869565,1.565217391,50.02717391,0.677045652,4/17/2024 22:19,4/17/2024 22:19,4/17/2024 22:19,13438225.24,13796390.5,116932870.4,76879.0,-115.673913,85.0,4/17/2024,1.0,WITEL,AHU,AHU,L1,251400251,AHU L1,MDP 3. 1_Wittel_AHU L1.csv,project/data/raw/gedung_witel/ahu\MDP 3. 1_Wittel_AHU L1.csv,2025-08-07 17:56:41
