Timestamp,Nama Gedung,Lantai,Ruangan,Hasil Ukur Suhu (Celsius),Hasil Ukur Lumens (lx)
2024-08-13,OPMC,5,Ruang Evakuasi,27,207
2024-08-13,OPMC,5,R. Manager Damam,18,355
2024-08-13,OPMC,5,Rapat Damam,21,360
2024-08-13,OPMC,5,Ruang Manager 1,21,252
2024-08-13,OPMC,5,Ruang Manager 2,20,271
2024-08-13,OPMC,6,Koridor DOA,26,70
2024-08-13,OPMC,6,Ruang Meeting luar,21,446
2024-08-13,OPMC,6,Ruang Health,26,129
2024-08-13,OPMC,6,Ruang Agriculture,26,209
2024-08-13,OPMC,6,Ruang Education,25,263
2024-08-13,OPMC,6,Ruang IoT,30,142
2024-08-13,OPMC,6,Pantry,26,263
2024-08-13,OPMC,6,Working Space,30,163
2024-08-13,OPMC,6,Ruang Big data dan AI,26,275
2024-08-13,OPMC,6,Ruang DCC,30,155
2024-08-13,OPMC,6,Koridor luar,27,96
2024-08-13,OPMC,6,Ruang SL,30,240
2024-08-13,STO,1,Ruang RIM 1,29,139
2024-08-13,STO,1,Ruang RIM 2,29,127
2024-08-13,STO,1,Ruang Staf Optik,25,88
2024-08-13,STO,1,Ruang ME,25,205
2024-08-13,STO,1,Ruang CME,28,190
2024-08-13,STO,1,Ruang Manager CME,19,218
2024-08-13,STO,1,Ruang FTM,30,153
2024-08-13,STO,1,Ruang Toilet,28,262
2024-08-13,STO,1,Ruang Maintenance,27,208
2024-08-13,STO,1,Ruang Istirahat Maintenance,27,213
2024-08-13,STO,1,"Ruang Toilet Lk=A, Pr=B",27,300
2024-08-13,STO,1,Ruang CCAN,22,267
2024-08-13,STO,1,Ruang Istirahat CCAN,25,112
2024-08-13,STO,1,Ruang Workshop,25,176
2024-08-13,STO,1,Ruang Manager,22,193
2024-08-13,STO,1,Ruang Hero,26,167
2024-08-13,STO,1,Ruang Istirahat Hero,28,187
2024-08-13,STO,1,Ruang Kopektel,30,128
2024-08-13,STO,1,Ruang Workspace,28,114
2024-08-13,STO,1,Ruang Pantry,26,370
2024-08-13,STO,1,Ruang Lobby DBT,26,165
2024-08-13,STO,1,Ruang Workshop 1,28,82
2024-08-13,STO,1,Ruang Workshop 2,30,219
2024-08-13,STO,1,Ruang Gudang,25,128
2024-08-13,STO,1,Ruang Private 1,28,169
2024-08-13,STO,1,Ruang Private 2,29,227
2024-08-13,STO,1,Ruang Working Space,27,260
2024-08-13,STO,1,Ruang Meeting Big,24,433
2024-08-13,STO,1,Ruang Meeting,23,540
2024-08-13,STO,1,Ruang Loker,28,134
2024-08-13,STO,1,Ruang Pantry Kotor,26,272
2024-08-13,STO,1,Ruang Musholla,29,142
2024-08-13,STO,1,Ruang Lobby,24,376
2024-08-13,STO,1,Ruang Meeting 1,22,500
2024-08-13,STO,1,Ruang Meeting 2,23,459
2024-08-13,STO,1,Ruang Telp,25,254
2024-08-13,STO,1,Ruang Nursery,31,234
2024-08-13,STO,1,Ruang Mushola,28,300
2024-08-13,STO,1,Ruang Kamar mandi,28,292
2024-08-13,STO,1,Ruang Meeting 1 (Koridor),22,335
2024-08-13,STO,1,Ruang Meeting 2 (Koridor),21,215
2024-08-13,STO,1,Lobby,23,278
2024-08-13,STO,1,Workspace,27,288
2024-08-13,STO,1,Pantry Basah,27,297
2024-08-13,STO,1,Kamar Mandi,27,169
2024-08-13,STO,1,Pantry,27,316
2024-08-13,STO,1,Ruang Security,25,263
2024-08-14,WITEL,1,Ruang Satpam,31,507
2024-08-14,WITEL,1,Ruang Workshop,29,158
2024-08-14,WITEL,1,Ruang Gudang,29,219
2024-08-14,WITEL,1,Ruang Pool KBM,25,192
2024-08-14,WITEL,1,Ruang Parkir Motor,28,169
2024-08-14,WITEL,1,Lobby,23,187
2024-08-14,WITEL,1,Ruang SAS,29,134
2024-08-14,WITEL,1,Ruang DBS,26,121
2024-08-14,WITEL,1,Ruang Pantry DBS,26,284
2024-08-14,WITEL,1,Ruang P3K,25,95
2024-08-14,WITEL,1,Ruang P2Tel,30,247
2024-08-14,WITEL,1,Ruang Indibizz,26,292
2024-08-14,WITEL,2,Ruang Lobby,24,283
2024-08-14,WITEL,2,Ruang DGM,20,299
2024-08-14,WITEL,2,Ruang GM,19,431
2024-08-14,WITEL,2,Ruang Rapat Kecil,23,541
2024-08-14,WITEL,2,Ruang Tamu,30,222
2024-08-14,WITEL,2,Ruang Rapat Besar,22,299
2024-08-14,WITEL,2,Ruang Makan,29,241
2024-08-14,WITEL,2,Ruang Gen Y Corner,27,250
2024-08-14,WITEL,3,Ruang Digital LAB,25,245
2024-08-14,WITEL,3,Ruang HR,30,175
2024-08-14,WITEL,3,Ruang CC,24,223
2024-08-14,WITEL,3,Ruang Manager CC,21,254
2024-08-14,WITEL,3,Ruang Rapat CC,21,265
2024-08-14,WITEL,3,Ruang Rapat HR,23,499
2024-08-14,WITEL,3,Ruang Koridor,28,108
2024-08-14,WITEL,4,Ruang Arnet,28,287
2024-08-14,WITEL,4,Ruang HR,26,229
2024-08-14,WITEL,4,Ruang BigBox,30,192
2024-08-14,WITEL,4,Ruang Rapat Arnet,23,518
2024-08-14,WITEL,4,Ruang Manager Arnet,18,389
2024-08-14,WITEL,5,Pantry,27,354
2024-08-14,WITEL,5,Ruang Manager GS,22,353
2024-08-14,WITEL,5,Ruang Manager,23,212
2024-08-14,WITEL,5,Ruang Istirahat,28,240
2024-08-14,WITEL,5,Ruang Kopeg Tel,26,213
2024-08-14,WITEL,5,Ruang Rapat,24,309
2024-08-14,WITEL,5,Working Space,30,202
2024-08-14,WITEL,5,Toilet Cowo,26,191
2024-08-14,WITEL,5,Toilet Cewe,27,340
2024-08-14,WITEL,5,Koridor,28,147
2024-08-14,WITEL,6,Koridor IDO,27,119
2024-08-14,WITEL,6,Toilet cewe,28,200
2024-08-14,WITEL,6,Working Space,26,166
2024-08-14,WITEL,6,Ruang Meeting Segi,21,289
2024-08-14,WITEL,6,Loker pria,28,268
2024-08-14,WITEL,6,Loker wanita,27,231
2024-08-14,WITEL,6,Gudang konsumsi,27,155
2024-08-14,WITEL,6,Ruang SL,26,232
2024-08-14,WITEL,6,R. Meeting Internal,23,247
2024-08-14,WITEL,6,R. Pantry,28,335
2024-08-14,WITEL,7,Koridor Agree,28,159
2024-08-14,WITEL,7,Kamar mandi pria,29,182
2024-08-14,WITEL,7,Dapur,27,297
2024-08-14,WITEL,7,Lobby,26,259
2024-08-14,WITEL,7,Ruang Meeting 1,22,170
2024-08-14,WITEL,7,Ruang Meeting 2,21,361
2024-08-14,WITEL,7,Pantry,26,377
2024-08-14,WITEL,7,Ruang Nursery,25,167
2024-08-14,WITEL,7,Kamar mandi wanita,27,152
2024-08-14,WITEL,7,Working Space,26,189
2024-08-14,WITEL,7,Ruang SL,27,103
2024-08-14,WITEL,7,Ruang deputi,29,217
2024-08-14,WITEL,7,Ruang SL Agree,29,89
2024-08-14,WITEL,7,Ruang meeting 3,23,587
2024-08-14,WITEL,7,Ruang meeting 4,23,483
2024-08-14,WITEL,8,AULA,29,250
2024-08-14,WITEL,8,Operator,27,261
2024-08-14,WITEL,8,Fitness,29,290
2024-08-14,WITEL,8,Toilet perempuan,28,217
2024-08-14,WITEL,8,Toilet Pria,26,208
2024-08-14,OPMC,2,Ruang Warroom,25,282
2024-08-14,OPMC,2,Ruang Fosikatel,27,221
2024-08-14,OPMC,2,Ruang Bussiness Service,26,210
2024-08-14,OPMC,2,Ruang WAN,29,205
2024-08-14,OPMC,3,Masjid,29,151
2024-08-14,OPMC,3,Tempat Wudhu Pria,27,168
2024-08-14,OPMC,3,Tempat Wudhu Wanita,28,144
2024-08-14,OPMC,5,Mushola,28,199
2024-08-14,OPMC,5,Working Space,30,256
2024-08-14,OPMC,5,Pantry Optima,26,310
2024-08-14,OPMC,5,Ruang Evakuasi,29,183
2024-08-14,OPMC,5,R. Manager Damam,20,380
2024-08-14,OPMC,5,Rapat Damam,24,386
2024-08-14,OPMC,5,Ruang Manager 1,22,186
2024-08-14,OPMC,5,Ruang Manager 2,24,240
2024-08-14,OPMC,6,Koridor DOA,25,128
2024-08-14,OPMC,6,Ruang Meeting luar,21,490
2024-08-14,OPMC,6,Ruang Health,30,136
2024-08-14,OPMC,6,Ruang Agriculture,25,157
2024-08-14,OPMC,6,Ruang Education,30,212
2024-08-14,OPMC,6,Ruang IoT,27,178
2024-08-14,OPMC,6,Pantry,27,296
2024-08-14,OPMC,6,Working Space,29,301
2024-08-14,OPMC,6,Ruang Big data dan AI,30,252
2024-08-14,OPMC,6,Ruang DCC,30,257
2024-08-14,OPMC,6,Koridor luar,27,152
2024-08-14,OPMC,6,Ruang SL,27,300
2024-08-14,STO,1,Ruang RIM 1,25,332
2024-08-14,STO,1,Ruang RIM 2,29,257
2024-08-14,STO,1,Ruang Staf Optik,30,147
2024-08-14,STO,1,Ruang ME,26,154
2024-08-14,STO,1,Ruang CME,27,231
2024-08-14,STO,1,Ruang Manager CME,23,234
2024-08-14,STO,1,Ruang FTM,29,157
2024-08-14,STO,1,Ruang Toilet,29,267
2024-08-14,STO,1,Ruang Maintenance,28,131
2024-08-14,STO,1,Ruang Istirahat Maintenance,26,233
2024-08-14,STO,1,"Ruang Toilet Lk=A, Pr=B",27,162
2024-08-14,STO,1,Ruang CCAN,22,195
2024-08-14,STO,1,Ruang Istirahat CCAN,30,202
2024-08-14,STO,1,Ruang Workshop,28,122
2024-08-14,STO,1,Ruang Manager,19,372
2024-08-14,STO,1,Ruang Hero,26,263
2024-08-14,STO,1,Ruang Istirahat Hero,26,185
2024-08-14,STO,1,Ruang Kopektel,29,246
2024-08-14,STO,1,Ruang Workspace,27,199
2024-08-14,STO,1,Ruang Pantry,28,288
2024-08-14,STO,1,Ruang Lobby DBT,26,233
2024-08-14,STO,1,Ruang Workshop 1,26,195
2024-08-14,STO,1,Ruang Workshop 2,30,240
2024-08-14,STO,1,Ruang Gudang,29,160
2024-08-14,STO,1,Ruang Private 1,25,282
2024-08-14,STO,1,Ruang Private 2,30,108
2024-08-14,STO,1,Ruang Working Space,30,243
2024-08-14,STO,1,Ruang Meeting Big,23,193
2024-08-14,STO,1,Ruang Meeting,23,541
2024-08-14,STO,1,Ruang Loker,27,135
2024-08-14,STO,1,Ruang Pantry Kotor,26,188
2024-08-14,STO,1,Ruang Musholla,29,129
2024-08-14,STO,1,Ruang Lobby,25,406
2024-08-14,STO,1,Ruang Meeting 1,21,366
2024-08-14,STO,1,Ruang Meeting 2,21,293
2024-08-14,STO,1,Ruang Telp,27,211
2024-08-14,STO,1,Ruang Nursery,26,170
2024-08-14,STO,1,Ruang Mushola,30,285
2024-08-14,STO,1,Ruang Kamar mandi,28,90
2024-08-14,STO,1,Ruang Meeting 1 (Koridor),24,425
2024-08-14,STO,1,Ruang Meeting 2 (Koridor),24,320
2024-08-14,STO,1,Lobby,23,353
2024-08-14,STO,1,Workspace,29,288
2024-08-14,STO,1,Pantry Basah,27,255
2024-08-14,STO,1,Kamar Mandi,28,126
2024-08-14,STO,1,Pantry,27,368
2024-08-14,STO,1,Ruang Security,30,126
2024-08-15,WITEL,1,Ruang Satpam,28,538
2024-08-15,WITEL,1,Ruang Workshop,29,272
2024-08-15,WITEL,1,Ruang Gudang,28,228
2024-08-15,WITEL,1,Ruang Pool KBM,28,255
2024-08-15,WITEL,1,Ruang Parkir Motor,33,328
2024-08-15,WITEL,1,Lobby,26,339
2024-08-15,WITEL,1,Ruang SAS,29,231
2024-08-15,WITEL,1,Ruang DBS,29,196
2024-08-15,WITEL,1,Ruang Pantry DBS,29,292
2024-08-15,WITEL,1,Ruang P3K,28,185
2024-08-15,WITEL,1,Ruang P2Tel,25,261
2024-08-15,WITEL,1,Ruang Indibizz,30,94
2024-08-15,WITEL,2,Ruang Lobby,23,296
2024-08-15,WITEL,2,Ruang DGM,24,355
2024-08-15,WITEL,2,Ruang GM,20,376
2024-08-15,WITEL,2,Ruang Rapat Kecil,24,197
2024-08-15,WITEL,2,Ruang Tamu,25,107
2024-08-15,WITEL,2,Ruang Rapat Besar,23,422
2024-08-15,WITEL,2,Ruang Makan,25,240
2024-08-15,WITEL,2,Ruang Gen Y Corner,27,126
2024-08-15,WITEL,3,Ruang Digital LAB,25,211
2024-08-15,WITEL,3,Ruang HR,27,226
2024-08-15,WITEL,3,Ruang CC,21,172
2024-08-15,WITEL,3,Ruang Manager CC,23,245
2024-08-15,WITEL,3,Ruang Rapat CC,21,304
2024-08-15,WITEL,3,Ruang Rapat HR,22,443
2024-08-15,WITEL,3,Ruang Koridor,26,177
2024-08-15,WITEL,4,Ruang Arnet,25,288
2024-08-15,WITEL,4,Ruang HR,29,309
2024-08-15,WITEL,4,Ruang BigBox,26,230
2024-08-15,WITEL,4,Ruang Rapat Arnet,21,274
2024-08-15,WITEL,4,Ruang Manager Arnet,20,339
2024-08-15,WITEL,5,Pantry,28,322
2024-08-15,WITEL,5,Ruang Manager GS,21,281
2024-08-15,WITEL,5,Ruang Manager,18,390
2024-08-15,WITEL,5,Ruang Istirahat,30,237
2024-08-15,WITEL,5,Ruang Kopeg Tel,28,276
2024-08-15,WITEL,5,Ruang Rapat,24,437
2024-08-15,WITEL,5,Working Space,31,254
2024-08-15,WITEL,5,Toilet Cowo,26,180
2024-08-15,WITEL,5,Toilet Cewe,27,76
2024-08-15,WITEL,5,Koridor,27,213
2024-08-15,WITEL,6,Koridor IDO,26,132
2024-08-15,WITEL,6,Toilet cewe,29,245
2024-08-15,WITEL,6,Working Space,26,134
2024-08-15,WITEL,6,Ruang Meeting Segi,21,465
2024-08-15,WITEL,6,Loker pria,27,223
2024-08-15,WITEL,6,Loker wanita,25,226
2024-08-15,WITEL,6,Gudang konsumsi,30,126
2024-08-15,WITEL,6,Ruang SL,27,256
2024-08-15,WITEL,6,R. Meeting Internal,21,419
2024-08-15,WITEL,6,R. Pantry,27,245
2024-08-15,WITEL,7,Koridor Agree,27,110
2024-08-15,WITEL,7,Kamar mandi pria,28,272
2024-08-15,WITEL,7,Dapur,26,281
2024-08-15,WITEL,7,Lobby,25,247
2024-08-15,WITEL,7,Ruang Meeting 1,23,412
2024-08-15,WITEL,7,Ruang Meeting 2,21,437
2024-08-15,WITEL,7,Pantry,27,229
2024-08-15,WITEL,7,Ruang Nursery,28,124
2024-08-15,WITEL,7,Kamar mandi wanita,26,108
2024-08-15,WITEL,7,Working Space,29,243
2024-08-15,WITEL,7,Ruang SL,28,169
2024-08-15,WITEL,7,Ruang deputi,29,185
2024-08-15,WITEL,7,Ruang SL Agree,27,135
2024-08-15,WITEL,7,Ruang meeting 3,23,208
2024-08-15,WITEL,7,Ruang meeting 4,24,513
2024-08-15,WITEL,8,AULA,29,140
2024-08-15,WITEL,8,Operator,26,170
2024-08-15,WITEL,8,Fitness,27,241
2024-08-15,WITEL,8,Toilet perempuan,26,301
2024-08-15,WITEL,8,Toilet Pria,28,91
2024-08-15,OPMC,2,Ruang Warroom,25,254
2024-08-15,OPMC,2,Ruang Fosikatel,28,301
2024-08-15,OPMC,2,Ruang Bussiness Service,28,286
2024-08-15,OPMC,2,Ruang WAN,28,124
2024-08-15,OPMC,3,Masjid,26,151
2024-08-15,OPMC,3,Tempat Wudhu Pria,27,57
2024-08-15,OPMC,3,Tempat Wudhu Wanita,28,301
2024-08-15,OPMC,5,Mushola,26,149
2024-08-15,OPMC,5,Working Space,25,287
2024-08-15,OPMC,5,Pantry Optima,26,279
2024-08-15,OPMC,5,Ruang Evakuasi,26,213
2024-08-15,OPMC,5,R. Manager Damam,24,267
2024-08-15,OPMC,5,Rapat Damam,22,459
2024-08-15,OPMC,5,Ruang Manager 1,20,263
2024-08-15,OPMC,5,Ruang Manager 2,21,173
2024-08-15,OPMC,6,Koridor DOA,26,143
2024-08-15,OPMC,6,Ruang Meeting luar,21,455
2024-08-15,OPMC,6,Ruang Health,25,183
2024-08-15,OPMC,6,Ruang Agriculture,26,175
2024-08-15,OPMC,6,Ruang Education,26,250
2024-08-15,OPMC,6,Ruang IoT,26,109
2024-08-15,OPMC,6,Pantry,28,276
2024-08-15,OPMC,6,Working Space,28,143
2024-08-15,OPMC,6,Ruang Big data dan AI,28,201
2024-08-15,OPMC,6,Ruang DCC,26,217
2024-08-15,OPMC,6,Koridor luar,25,148
2024-08-15,OPMC,6,Ruang SL,27,137
2024-08-15,STO,1,Ruang RIM 1,29,346
2024-08-15,STO,1,Ruang RIM 2,26,283
2024-08-15,STO,1,Ruang Staf Optik,27,296
2024-08-15,STO,1,Ruang ME,27,236
2024-08-15,STO,1,Ruang CME,27,297
2024-08-15,STO,1,Ruang Manager CME,18,143
2024-08-15,STO,1,Ruang FTM,25,179
2024-08-15,STO,1,Ruang Toilet,26,139
2024-08-15,STO,1,Ruang Maintenance,26,165
2024-08-15,STO,1,Ruang Istirahat Maintenance,27,333
2024-08-15,STO,1,"Ruang Toilet Lk=A, Pr=B",26,60
2024-08-15,STO,1,Ruang CCAN,20,393
2024-08-15,STO,1,Ruang Istirahat CCAN,27,298
2024-08-15,STO,1,Ruang Workshop,26,320
2024-08-15,STO,1,Ruang Manager,18,309
2024-08-15,STO,1,Ruang Hero,25,292
2024-08-15,STO,1,Ruang Istirahat Hero,27,115
2024-08-15,STO,1,Ruang Kopektel,26,191
2024-08-15,STO,1,Ruang Workspace,28,117
2024-08-15,STO,1,Ruang Pantry,28,263
2024-08-15,STO,1,Ruang Lobby DBT,25,244
2024-08-15,STO,1,Ruang Workshop 1,27,139
2024-08-15,STO,1,Ruang Workshop 2,29,266
2024-08-15,STO,1,Ruang Gudang,30,153
2024-08-15,STO,1,Ruang Private 1,25,223
2024-08-15,STO,1,Ruang Private 2,29,268
2024-08-15,STO,1,Ruang Working Space,29,296
2024-08-15,STO,1,Ruang Meeting Big,22,374
2024-08-15,STO,1,Ruang Meeting,22,360
2024-08-15,STO,1,Ruang Loker,29,243
2024-08-15,STO,1,Ruang Pantry Kotor,27,231
2024-08-15,STO,1,Ruang Musholla,28,170
2024-08-15,STO,1,Ruang Lobby,24,159
2024-08-15,STO,1,Ruang Meeting 1,23,433
2024-08-15,STO,1,Ruang Meeting 2,24,148
2024-08-15,STO,1,Ruang Telp,27,80
2024-08-15,STO,1,Ruang Nursery,28,227
2024-08-15,STO,1,Ruang Mushola,26,243
2024-08-15,STO,1,Ruang Kamar mandi,26,256
2024-08-15,STO,1,Ruang Meeting 1 (Koridor),24,450
2024-08-15,STO,1,Ruang Meeting 2 (Koridor),21,521
2024-08-15,STO,1,Lobby,23,390
2024-08-15,STO,1,Workspace,30,192
2024-08-15,STO,1,Pantry Basah,27,234
2024-08-15,STO,1,Kamar Mandi,28,297
2024-08-15,STO,1,Pantry,26,189
2024-08-15,STO,1,Ruang Security,28,152
2024-08-16,WITEL,1,Ruang Satpam,32,602
2024-08-16,WITEL,1,Ruang Workshop,26,131
2024-08-16,WITEL,1,Ruang Gudang,29,188
2024-08-16,WITEL,1,Ruang Pool KBM,26,138
2024-08-16,WITEL,1,Ruang Parkir Motor,30,107
2024-08-16,WITEL,1,Lobby,24,327
2024-08-16,WITEL,1,Ruang SAS,27,171
2024-08-16,WITEL,1,Ruang DBS,27,229
2024-08-16,WITEL,1,Ruang Pantry DBS,26,282
2024-08-16,WITEL,1,Ruang P3K,28,257
2024-08-16,WITEL,1,Ruang P2Tel,28,121
2024-08-16,WITEL,1,Ruang Indibizz,26,238
2024-08-16,WITEL,2,Ruang Lobby,24,314
2024-08-16,WITEL,2,Ruang DGM,20,203
2024-08-16,WITEL,2,Ruang GM,21,168
2024-08-16,WITEL,2,Ruang Rapat Kecil,22,330
2024-08-16,WITEL,2,Ruang Tamu,27,212
2024-08-16,WITEL,2,Ruang Rapat Besar,23,227
2024-08-16,WITEL,2,Ruang Makan,27,225
2024-08-16,WITEL,2,Ruang Gen Y Corner,26,298
2024-08-16,WITEL,3,Ruang Digital LAB,28,192
2024-08-16,WITEL,3,Ruang HR,28,148
2024-08-16,WITEL,3,Ruang CC,21,401
2024-08-16,WITEL,3,Ruang Manager CC,22,294
2024-08-16,WITEL,3,Ruang Rapat CC,22,215
2024-08-16,WITEL,3,Ruang Rapat HR,23,188
2024-08-16,WITEL,3,Ruang Koridor,29,161
2024-08-16,WITEL,4,Ruang Arnet,27,129
2024-08-16,WITEL,4,Ruang HR,27,259
2024-08-16,WITEL,4,Ruang BigBox,26,210
2024-08-16,WITEL,4,Ruang Rapat Arnet,24,256
2024-08-16,WITEL,4,Ruang Manager Arnet,18,211
2024-08-16,WITEL,5,Pantry,28,288
2024-08-16,WITEL,5,Ruang Manager GS,21,381
2024-08-16,WITEL,5,Ruang Manager,21,235
2024-08-16,WITEL,5,Ruang Istirahat,28,77
2024-08-16,WITEL,5,Ruang Kopeg Tel,29,296
2024-08-16,WITEL,5,Ruang Rapat,24,488
2024-08-16,WITEL,5,Working Space,27,287
2024-08-16,WITEL,5,Toilet Cowo,29,136
2024-08-16,WITEL,5,Toilet Cewe,29,185
2024-08-16,WITEL,5,Koridor,27,108
2024-08-16,WITEL,6,Koridor IDO,28,156
2024-08-16,WITEL,6,Toilet cewe,27,295
2024-08-16,WITEL,6,Working Space,29,235
2024-08-16,WITEL,6,Ruang Meeting Segi,22,398
2024-08-16,WITEL,6,Loker pria,27,185
2024-08-16,WITEL,6,Loker wanita,29,296
2024-08-16,WITEL,6,Gudang konsumsi,27,153
2024-08-16,WITEL,6,Ruang SL,30,143
2024-08-16,WITEL,6,R. Meeting Internal,21,435
2024-08-16,WITEL,6,R. Pantry,27,247
2024-08-16,WITEL,7,Koridor Agree,28,138
2024-08-16,WITEL,7,Kamar mandi pria,29,77
2024-08-16,WITEL,7,Dapur,26,322
2024-08-16,WITEL,7,Lobby,23,340
2024-08-16,WITEL,7,Ruang Meeting 1,24,506
2024-08-16,WITEL,7,Ruang Meeting 2,21,250
2024-08-16,WITEL,7,Pantry,28,257
2024-08-16,WITEL,7,Ruang Nursery,27,283
2024-08-16,WITEL,7,Kamar mandi wanita,26,136
2024-08-16,WITEL,7,Working Space,25,76
2024-08-16,WITEL,7,Ruang SL,25,141
2024-08-16,WITEL,7,Ruang deputi,30,271
2024-08-16,WITEL,7,Ruang SL Agree,28,194
2024-08-16,WITEL,7,Ruang meeting 3,21,533
2024-08-16,WITEL,7,Ruang meeting 4,21,276
2024-08-16,WITEL,8,AULA,26,210
2024-08-16,WITEL,8,Operator,30,102
2024-08-16,WITEL,8,Fitness,31,87
2024-08-16,WITEL,8,Toilet perempuan,26,177
2024-08-16,WITEL,8,Toilet Pria,28,214
2024-08-16,OPMC,2,Ruang Warroom,28,302
2024-08-16,OPMC,2,Ruang Fosikatel,25,193
2024-08-16,OPMC,2,Ruang Bussiness Service,28,279
2024-08-16,OPMC,2,Ruang WAN,27,153
2024-08-16,OPMC,3,Masjid,27,124
2024-08-16,OPMC,3,Tempat Wudhu Pria,28,251
2024-08-16,OPMC,3,Tempat Wudhu Wanita,27,130
2024-08-16,OPMC,5,Mushola,26,220
2024-08-16,OPMC,5,Working Space,30,242
2024-08-16,OPMC,5,Pantry Optima,26,366
2024-08-16,OPMC,5,Ruang Evakuasi,25,128
2024-08-16,OPMC,5,R. Manager Damam,24,210
2024-08-16,OPMC,5,Rapat Damam,21,376
2024-08-16,OPMC,5,Ruang Manager 1,18,230
2024-08-16,OPMC,5,Ruang Manager 2,19,331
2024-08-16,OPMC,6,Koridor DOA,27,112
2024-08-16,OPMC,6,Ruang Meeting luar,23,536
2024-08-16,OPMC,6,Ruang Health,28,117
2024-08-16,OPMC,6,Ruang Agriculture,29,219
2024-08-16,OPMC,6,Ruang Education,30,295
2024-08-16,OPMC,6,Ruang IoT,27,206
2024-08-16,OPMC,6,Pantry,27,364
2024-08-16,OPMC,6,Working Space,28,189
2024-08-16,OPMC,6,Ruang Big data dan AI,28,160
2024-08-16,OPMC,6,Ruang DCC,25,201
2024-08-16,OPMC,6,Koridor luar,26,201
2024-08-16,OPMC,6,Ruang SL,29,267
2024-08-16,STO,1,Ruang RIM 1,28,126
2024-08-16,STO,1,Ruang RIM 2,28,134
2024-08-16,STO,1,Ruang Staf Optik,25,267
2024-08-16,STO,1,Ruang ME,27,224
2024-08-16,STO,1,Ruang CME,29,92
2024-08-16,STO,1,Ruang Manager CME,20,158
2024-08-16,STO,1,Ruang FTM,29,163
2024-08-16,STO,1,Ruang Toilet,29,171
2024-08-16,STO,1,Ruang Maintenance,29,231
2024-08-16,STO,1,Ruang Istirahat Maintenance,30,318
2024-08-16,STO,1,"Ruang Toilet Lk=A, Pr=B",29,230
2024-08-16,STO,1,Ruang CCAN,21,385
2024-08-16,STO,1,Ruang Istirahat CCAN,25,310
2024-08-16,STO,1,Ruang Workshop,25,278
2024-08-16,STO,1,Ruang Manager,24,208
2024-08-16,STO,1,Ruang Hero,26,87
2024-08-16,STO,1,Ruang Istirahat Hero,27,240
2024-08-16,STO,1,Ruang Kopektel,27,107
2024-08-16,STO,1,Ruang Workspace,30,254
2024-08-16,STO,1,Ruang Pantry,26,261
2024-08-16,STO,1,Ruang Lobby DBT,26,214
2024-08-16,STO,1,Ruang Workshop 1,27,228
2024-08-16,STO,1,Ruang Workshop 2,28,149
2024-08-16,STO,1,Ruang Gudang,26,151
2024-08-16,STO,1,Ruang Private 1,26,219
2024-08-16,STO,1,Ruang Private 2,30,319
2024-08-16,STO,1,Ruang Working Space,30,258
2024-08-16,STO,1,Ruang Meeting Big,23,200
2024-08-16,STO,1,Ruang Meeting,21,548
2024-08-16,STO,1,Ruang Loker,25,253
2024-08-16,STO,1,Ruang Pantry Kotor,27,165
2024-08-16,STO,1,Ruang Musholla,29,161
2024-08-16,STO,1,Ruang Lobby,25,409
2024-08-16,STO,1,Ruang Meeting 1,23,452
2024-08-16,STO,1,Ruang Meeting 2,21,249
2024-08-16,STO,1,Ruang Telp,27,155
2024-08-16,STO,1,Ruang Nursery,29,135
2024-08-16,STO,1,Ruang Mushola,26,142
2024-08-16,STO,1,Ruang Kamar mandi,27,185
2024-08-16,STO,1,Ruang Meeting 1 (Koridor),23,308
2024-08-16,STO,1,Ruang Meeting 2 (Koridor),23,229
2024-08-16,STO,1,Lobby,24,224
2024-08-16,STO,1,Workspace,25,200
2024-08-16,STO,1,Pantry Basah,29,259
2024-08-16,STO,1,Kamar Mandi,28,117
2024-08-16,STO,1,Pantry,28,223
2024-08-16,STO,1,Ruang Security,28,186
2024-08-17,WITEL,1,Ruang Satpam,31,342
2024-08-17,WITEL,1,Ruang Workshop,30,227
2024-08-17,WITEL,1,Ruang Gudang,28,225
2024-08-17,WITEL,1,Ruang Pool KBM,30,297
2024-08-17,WITEL,1,Ruang Parkir Motor,33,489
2024-08-17,WITEL,1,Lobby,25,358
2024-08-17,WITEL,1,Ruang SAS,28,164
2024-08-17,WITEL,1,Ruang DBS,29,255
2024-08-17,WITEL,1,Ruang Pantry DBS,27,298
2024-08-17,WITEL,1,Ruang P3K,26,142
2024-08-17,WITEL,1,Ruang P2Tel,27,147
2024-08-17,WITEL,1,Ruang Indibizz,29,151
2024-08-17,WITEL,2,Ruang Lobby,23,372
2024-08-17,WITEL,2,Ruang DGM,22,425
2024-08-17,WITEL,2,Ruang GM,19,320
2024-08-17,WITEL,2,Ruang Rapat Kecil,23,396
2024-08-17,WITEL,2,Ruang Tamu,29,185
2024-08-17,WITEL,2,Ruang Rapat Besar,21,584
2024-08-17,WITEL,2,Ruang Makan,29,278
2024-08-17,WITEL,2,Ruang Gen Y Corner,26,219
2024-08-17,WITEL,3,Ruang Digital LAB,26,146
2024-08-17,WITEL,3,Ruang HR,26,194
2024-08-17,WITEL,3,Ruang CC,21,338
2024-08-17,WITEL,3,Ruang Manager CC,24,251
2024-08-17,WITEL,3,Ruang Rapat CC,24,371
